,message,label
1976,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",0
1977,Oops my phone died and I didn't even know. Yeah I like it better.,0
1978,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",0
1979,We got a divorce. Lol. She.s here,0
1980,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",0
1981,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,1
1982,Don know:)this week i'm going to tirunelvai da.,0
1983,Its like that hotel dusk game i think. You solve puzzles in a area thing,0
1984,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",1
1985,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",0
1986,Well that must be a pain to catch,0
1987,Sorry da thangam.it's my mistake.,0
1988,I need... Coz i never go before ,0
1989,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",0
1990,No plm i will come da. On the way.,0
1991,Guess he wants alone time. We could just show up and watch when they do..,0
1992,"Yes, princess. Toledo.",0
1993,"Aight text me when you're back at mu and I'll swing by, need somebody to get the door for me",0
1994,Ron say fri leh. N he said ding tai feng cant make reservations. But he said wait lor.,0
1995,Am okay. Will soon be over. All the best,0
1996,A cute thought for friendship: \Its not necessary to share every secret with ur close Frnd,0
1997,Ok i've sent u da latest version of da project.,0
1998,Good Morning my Dear........... Have a great &amp; successful day.,0
1999,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:,0
2000,"Its ok, if anybody asks abt me, u tel them..:-P",0
2001,* You gonna ring this weekend or wot?,0
2002,"Sorry, I can't help you on this.",0
2003,"I__÷ll leave around four, ok?",0
2004,K:)k..its good:)when are you going?,0
2005,I can make lasagna for you... vodka...,0
2006,"No, but you told me you were going, before you got drunk!",0
2007,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,0
2008,So u gonna get deus ex?,0
2009,I will send them to your email. Do you mind  &lt;#&gt;  times per night?,0
2010,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",1
2011,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?,0
2012,Ok then i come n pick u at engin?,0
2013,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.,0
2014,Raviyog Peripherals bhayandar east,0
2015,K actually can you guys meet me at the sunoco on howard? It should be right on the way,0
2016,You have 1 new voicemail. Please call 08719181513.,1
2017,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night",0
2018,Just finished eating. Got u a plate. NOT leftovers this time.,0
2019,Thanx a lot...,0
2020,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,0
2021,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(,0
2022,What happened in interview?,0
2023,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant.",0
2024,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,0
2025,I tot it's my group mate... Lucky i havent reply... Wat time do __ need to leave... ,0
2026,Hey you around? I've got enough for a half + the ten I owe you,0
2027,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*,0
2028,Not to worry. I'm sure you'll get it.,0
2029,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,0
2030,"I'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit""",0
2031,Dear good morning how you feeling dear,0
2032,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die,0
2033,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,1
2034,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)",0
2035,Just do what ever is easier for you,0
2036,"It'll be tough, but I'll do what I have to",0
2037,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.,0
2038,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!",0
2039,But i'm surprised she still can guess right lor...,0
2040,I know you are serving. I mean what are you doing now.,0
2041,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",0
2042,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out,0
2043,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",1
2044,"No worries, hope photo shoot went well. have a spiffing fun at workage. ",0
2045,I'm freezing and craving ice. Fml,0
2046,Kay... Since we are out already ,0
2047,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?,0
2048,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",0
2049,Nope... Juz off from work...,0
2050,Huh so fast... Dat means u havent finished painting?,0
2051,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",0
2052,Send me yetty's number pls.,0
2053,How much it will cost approx . Per month.,0
2054,Ok... The theory test? when are __ going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free,0
2055,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",1
2056,"That's fine, have him give me a call if he knows what he wants or has any questions",0
2057,"Sorry, got a late start, we're on the way",0
2058,Then u go back urself lor...,0
2059,I AM AT THE GAS STATION. GO THERE.,0
2060,"K, if u bored up just come to my home..",0
2061,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,0
2062,Still i have not checked it da. . .,0
2063,You will go to walmart. I.ll stay.,0
2064,Reverse is cheating. That is not mathematics.,0
2065,U're welcome... Caught u using broken english again...,0
2066,No problem baby. Is this is a good time to talk? I called and left a message.,0
2067,"Sorry, I'll call later",0
2068,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0
2069,At what time are you coming.,0
2070,Call him and say you not coming today ok and tell them not to fool me like this ok,0
2071,I emailed yifeng my part oredi.. Can __ get it fr him..,0
2072,R u sure they'll understand that! Wine * good idea just had a slurp!,0
2073,Minimum walk is 3miles a day.,0
2074,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema. ,0
2075,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...,0
2076,Sorry I missed your call let's talk when you have the time. I'm on 07090201529,1
2077,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,0
2078,"Yo my trip got postponed, you still stocked up?",0
2079,I am waiting for your call sir.,0
2080,"Hey elaine, is today's meeting still on?",0
2081,Most of the tiime when i don't let you hug me it's so i don't break into tears.,0
2082,Also andros ice etc etc,0
2083,:) ,0
2084,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",0
2085,Yup. Wun believe wat? U really neva c e msg i sent shuhui?,0
2086,Hows that watch resizing,0
2087,Just finished. Missing you plenty,0
2088,"Well, I meant as opposed to my drunken night of before",0
2089,O. Guess they both got screwd,0
2090,Ok thanx...,0
2091,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.,0
2092,"Yeah we wouldn't leave for an hour at least, how's 4 sound?",0
2093,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066364589",1
2094,Thanks honey. Have a great day.,0
2095,"'An Amazing Quote'' - \Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\""""",0
2096,Good night my dear.. Sleepwell&amp;Take care,0
2097,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",0
2098,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,1
2099,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,0
2100,Only once then after ill obey all yours.,0
2101,No she didnt. I will search online and let you know.,0
2102,Where do you need to go to get it?,0
2103,He remains a bro amongst bros,0
2104,Uhhhhrmm isnt having tb test bad when youre sick,0
2105,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,1
2106,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,1
2107,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a å£1500 Bonus Prize, call 09066368470",1
2108,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M,1
2109,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,1
2110,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Callså£1/minMobsmore LKPOBOX177HP51FL,1
2111,Haha okay... Today weekend leh... ,0
2112,"\Hi darlin did youPhone me? Im atHome if youwanna chat.\""""",0
2113,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga,0
2114,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.,1
2115,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas...",0
2116,"\Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\""""",0
2117,Then what about further plan?,0
2118,What time you thinkin of goin?,0
